NIU,PERSO_JUR,REGIME_2022,PROFIL_2022,CENTRE_2022,CRI_2022,QUAL_NIU_2022,LOG_CA_2022,LOG_CA_EXP_2022,LOG_VAL_EXP_2022,LOG_VAL_IMP_2022,RATIO_EXP_CA_2022,RATIO_IMP_CA_2022,ECART_EXP_DOUANE_2022,RATIO_ECART_2022,EVOL_CA_2122,INTENSITE_EXP_2022,INTENSITE_IMP_2022,NIU_MAUVAIS,SCORE_FICH_2022,SCORE_DEV_2022,SCORE_RCA_2022,FRAUDE_2022
1040,Personne morale,REEL,C,DGE,DGE,Bon,23.089931078728974,0.0,17.822804833348858,0.0,0.0,0.0,54997859.0,0.005158413213410074,0.10338752118318696,1,0,0,0,1,1,1
1041,Personne morale,REEL,C,DGE,DGE,Bon,23.11529077033277,0.0,0.0,20.26570839793761,0.0,0.05786848321367237,0.0,0.0,0.0,0,1,0,0,0,1,0
1042,Personne morale,REEL,C,DGE,DGE,Bon,23.13939361493718,0.0,0.0,23.03345805376567,0.0,0.8994826077247059,0.0,0.0,0.0,0,1,0,0,0,1,0
1043,Personne morale,REEL,C,DGE,DGE,Bon,23.179748476846566,0.0,0.0,22.381065537047924,0.0,0.4499211472122896,0.0,0.0,0.0,0,1,0,0,1,1,1
1044,Personne morale,REEL,C,DGE,DGE,Bon,23.196291604398688,0.0,23.247845254666686,0.0,0.0,0.0,12485642918.0,1.0529056733640725,-0.1717261334168444,1,0,0,0,2,1,1
1045,Personne morale,REEL,C,DGE,DGE,Bon,23.22482958478165,0.0,20.860727488724066,0.0,0.0,0.0,1147357705.0,0.09403369561749089,0.8054910197687438,1,0,0,0,1,1,1
1046,Personne morale,REEL,C,DGE,DGE,Bon,23.225189227327117,0.0,0.0,23.382161917645153,0.0,1.1699636620471678,0.0,0.0,0.0,0,1,0,0,0,1,0
1047,Personne morale,REEL,C,DGE,DGE,Bon,23.232543937757928,0.0,0.0,20.785929099322342,0.0,0.08658619914156082,0.0,0.0,0.0,0,1,0,0,0,1,0
1048,Personne morale,REEL,C,DGE,DGE,Bon,23.2446817826847,0.0,22.800400820439965,0.0,0.0,0.0,7981568798.0,0.6412852184986181,-0.01875402476164313,1,0,0,0,1,1,1
1049,Personne morale,REEL,C,DGE,DGE,Bon,23.266199266884254,0.0,19.860728411023644,0.0,0.0,0.0,422089700.0,0.033191188057992815,0.4156315875300434,1,0,0,0,1,1,1
1050,Personne morale,REEL,C,DGE,DGE,Bon,23.294973650735006,0.0,0.0,20.86187305288154,0.0,0.08776428843496388,0.0,0.0,0.0,0,1,0,0,0,1,0
1051,Personne morale,REEL,C,DGE,DGE,Bon,23.33421882940564,0.0,0.0,23.06856289139552,0.0,0.7667028753691031,0.0,0.0,0.0,0,1,0,0,0,1,0
1052,Personne morale,REEL,C,DGE,DGE,Bon,23.358784939483687,0.0,0.0,21.72017095686912,0.0,0.1942490883384808,0.0,0.0,0.0,0,1,0,0,0,1,0
1053,Personne morale,REEL,C,DGE,DGE,Bon,23.397374808068523,0.0,0.0,23.60111347865205,0.0,1.2259777274765575,0.0,0.0,0.0,0,1,0,0,0,1,0
1054,Personne morale,REEL,C,DGE,DGE,Bon,23.431633876599264,0.0,0.0,20.07639681859536,0.0,0.03490109552331845,0.0,0.0,0.0,0,1,0,0,1,1,1
1055,Personne morale,REEL,C,DGE,DGE,Bon,23.44372266386325,0.0,23.071855828761827,0.0,0.0,0.0,10470795403.0,0.6894460463585564,-0.11740982729856116,1,0,0,0,2,1,1
1056,Personne morale,REEL,C,DGE,DGE,Bon,23.47568289685871,0.0,20.1503174402166,0.0,0.0,0.0,563860500.0,0.035959374695670523,0.06464314390008612,1,0,0,0,1,1,1
1057,Personne morale,REEL,C,DGE,DGE,Bon,23.4771756422235,0.0,19.376876804577055,0.0,0.0,0.0,260178060.0,0.016567723538699373,0.12928161128327392,1,0,0,0,1,1,1
1058,Personne morale,REEL,C,DGE,DGE,Bon,23.486659535100788,0.0,23.116076176264936,0.0,0.0,0.0,10944207701.0,0.6903315021074693,-0.0248441931864715,1,0,0,0,2,1,1
1059,Personne morale,REEL,C,DGE,DGE,Bon,23.53404322120787,0.0,22.274728340573397,0.0,0.0,0.0,4718365765.0,0.28384842989345854,0.2549483455047337,1,0,0,0,2,1,1
1060,Personne morale,REEL,C,DGE,DGE,Bon,23.53942938171618,0.0,0.0,21.691884995094203,0.0,0.15762375440417004,0.0,0.0,0.0,0,1,0,0,0,1,0
1061,Personne morale,REEL,C,DGE,DGE,Bon,23.592388176422006,0.0,0.0,21.056834688535712,0.0,0.07921786094515129,0.0,0.0,0.0,0,1,0,0,0,1,0
1062,Personne morale,REEL,C,DGE,DGE,Bon,23.59629930830619,0.0,0.0,22.540783491328494,0.0,0.34801286999748227,0.0,0.0,0.0,0,1,0,0,0,1,0
1063,Personne morale,REEL,C,DGE,DGE,Bon,23.601627726272955,0.0,20.08789755013338,0.0,0.0,0.0,529740355.0,0.02978560136147359,-0.3081394467442316,1,0,0,0,1,1,1
1064,Personne morale,REEL,C,DGE,DGE,Bon,23.622413784241125,0.0,0.0,23.241887221452558,0.0,0.6835014079765884,0.0,0.0,0.0,0,1,0,0,0,1,0
1065,Personne morale,REEL,C,DGE,DGE,Bon,23.622496072084697,0.0,23.39278362411774,0.0,0.0,0.0,14433007732.0,0.7947621050526094,0.6250785095898134,1,0,0,0,1,1,1
1066,Personne morale,REEL,C,DGE,DGE,Bon,23.649852430874596,0.0,0.0,23.365184130384705,0.0,0.7522637384001521,0.0,0.0,0.0,0,1,0,0,0,1,0
1067,Personne morale,REEL,C,DGE,DGE,Bon,23.666972822270715,0.0,20.981445813323823,0.0,0.0,0.0,1294571789.0,0.06818525023620381,-0.7004295041545471,1,0,0,0,2,1,1
1068,Personne morale,REEL,C,DGE,DGE,Bon,23.688497992848987,0.0,0.0,23.135726726059385,0.0,0.575353141899118,0.0,0.0,0.0,0,1,0,0,1,1,1
1069,Personne morale,REEL,C,DGE,DGE,Bon,23.700980699040763,0.0,0.0,23.489475847076854,0.0,0.8093653539808031,0.0,0.0,0.0,0,1,0,0,0,1,0
1070,Personne morale,REEL,C,DGE,DGE,Bon,23.723160931027536,0.0,17.85580140530637,0.0,0.0,0.0,56842872.0,0.0028303368580048097,-0.17091040196286314,1,0,0,0,1,1,1
1071,Personne morale,REEL,C,DGE,DGE,Bon,23.74172572613843,0.0,0.0,21.091197938656048,0.0,0.07061393402424142,0.0,0.0,0.0,0,1,0,0,1,1,1
1072,Personne morale,REEL,C,DGE,DGE,Bon,23.838431709848994,0.0,22.627661197835124,0.0,0.0,0.0,6715346038.0,0.29796760329466887,0.3495599310009109,1,0,0,0,1,1,1
1073,Personne morale,REEL,C,DGE,DGE,Bon,23.849154806931573,0.0,0.0,20.859503095785783,0.0,0.050304954283827745,0.0,0.0,0.0,0,1,0,0,1,1,1
1074,Personne morale,REEL,C,DGE,DGE,Bon,23.860383748576652,0.0,23.91946213092492,0.0,0.0,0.0,24439392909.0,1.060858390009781,0.241536499235603,1,0,0,0,2,1,1
1075,Personne morale,REEL,C,DGE,DGE,Bon,23.86236223318344,0.0,0.0,23.56176265963889,0.0,0.7403741787631375,0.0,0.0,0.0,0,1,0,0,0,1,0
1076,Personne morale,REEL,C,DGE,DGE,Bon,23.865314138465386,0.0,21.420422569000724,0.0,0.0,0.0,2008035200.0,0.08673553912961791,1.2810281669869126,1,0,0,0,1,1,1
1077,Personne morale,REEL,C,DGE,DGE,Bon,23.868483667630233,0.0,22.916651731513923,0.0,0.0,0.0,8965518079.0,0.386033187116313,0.07977607928432773,1,0,0,0,2,1,1
1078,Personne morale,REEL,C,DGE,DGE,Bon,23.932196238518202,0.0,0.0,23.820562751006083,0.0,0.8943719959014973,0.0,0.0,0.0,0,1,0,0,1,1,1
1079,Personne morale,REEL,C,DGE,DGE,Bon,23.955811270541336,0.0,0.0,23.201009718246628,0.0,0.47010389647450945,0.0,0.0,0.0,0,1,0,0,0,1,0
1080,Personne morale,REEL,C,DGE,DGE,Bon,23.968838836726782,0.0,0.0,20.412915284964054,0.0,0.02855499068360953,0.0,0.0,0.0,0,1,0,0,0,1,0
1081,Personne morale,REEL,C,DGE,DGE,Bon,23.973976267207824,0.0,0.0,22.9215885584349,0.0,0.34910319636977677,0.0,0.0,0.0,0,1,0,0,1,1,1
1082,Personne morale,REEL,C,DGE,DGE,Bon,24.01101335186339,0.0,0.0,22.91861397253313,0.0,0.3354107497930615,0.0,0.0,0.0,0,1,0,0,0,1,0
1083,Personne morale,REEL,C,DGE,DGE,Bon,24.012193344285993,0.0,24.019010030730875,0.0,0.0,0.0,26997497965.0,1.006839972896796,0.35333755515825865,1,0,0,0,2,1,1
1084,Personne morale,REEL,C,DGE,DGE,Bon,24.027143794985108,0.0,0.0,21.973864712051377,0.0,0.12831346247348074,0.0,0.0,0.0,0,1,0,0,0,1,0
1085,Personne morale,REEL,C,DGE,DGE,Bon,24.072935944288442,0.0,0.0,18.76919575299214,0.0,0.004972959226022367,0.0,0.0,0.0,0,1,0,0,0,1,0
1086,Personne morale,REEL,C,DGE,DGE,Bon,24.14738822395008,0.0,0.0,20.591986447230184,0.0,0.028569893859197944,0.0,0.0,0.0,0,1,0,0,0,1,0
1087,Personne morale,REEL,C,DGE,DGE,Bon,24.159560710230675,0.0,21.311705733446306,0.0,0.0,0.0,1801176200.0,0.057968531423487665,0.20560052518568536,1,0,0,0,1,1,1
1088,Personne morale,REEL,C,DGE,DGE,Bon,24.192620306983873,0.0,0.0,23.304967054289918,0.0,0.41162058967415355,0.0,0.0,0.0,0,1,0,0,1,1,1
1089,Personne morale,REEL,C,DGE,DGE,Bon,24.283075056712253,0.0,20.347347350908525,0.0,0.0,0.0,686658302.0,0.019531480954205455,0.23670737561511299,1,0,0,0,2,1,1
1090,Personne morale,REEL,C,DGE,DGE,Bon,24.28787169953146,0.0,21.72272699472605,0.0,0.0,0.0,2716817497.0,0.07690805164362835,0.40613388458860206,1,0,0,0,1,1,1
1091,Personne morale,REEL,C,DGE,DGE,Bon,24.494922280322754,0.0,0.0,22.910101760712315,0.0,0.2049845805047426,0.0,0.0,0.0,0,1,0,0,0,1,0
1092,Personne morale,REEL,C,DGE,DGE,Bon,24.521249312461382,0.0,0.0,22.18962310353586,0.0,0.09713765243707477,0.0,0.0,0.0,0,1,0,0,0,1,0
1093,Personne morale,REEL,C,DGE,DGE,Bon,24.55142299586359,0.0,22.844849295545547,0.0,0.0,0.0,8344339948.0,0.18148655585628604,0.1521492800207025,1,0,0,0,1,1,1
1094,Personne morale,REEL,C,DGE,DGE,Bon,24.718273301969848,0.0,0.0,21.62004626173867,0.0,0.04512914364399805,0.0,0.0,0.0,0,1,0,0,1,1,1
1095,Personne morale,REEL,C,DGE,DGE,Bon,24.76413285182583,0.0,0.0,24.37852303266315,0.0,0.6800358108468649,0.0,0.0,0.0,0,1,0,0,1,1,1
1096,Personne morale,REEL,C,DGE,DGE,Bon,24.767591753369427,0.0,0.0,22.46420178809141,0.0,0.09991954513636307,0.0,0.0,0.0,0,1,0,0,1,1,1
1097,Personne morale,REEL,C,DGE,DGE,Bon,24.834613006945304,0.0,0.0,24.630117723898,0.0,0.8150585864848499,0.0,0.0,0.0,0,1,0,0,0,1,0
1098,Personne morale,REEL,C,DGE,DGE,Bon,24.952905552947293,0.0,0.0,20.336938995790074,0.0,0.009892616990147714,0.0,0.0,0.0,0,1,0,0,0,1,0
1099,Personne morale,REEL,C,DGE,DGE,Bon,24.98652846346612,0.0,0.0,23.446432067111477,0.0,0.21436043685222983,0.0,0.0,0.0,0,1,0,0,0,1,0
1100,Personne morale,REEL,C,DGE,DGE,Bon,25.013243936254703,0.0,0.0,24.835960264789172,0.0,0.837542163994692,0.0,0.0,0.0,0,1,0,0,0,1,0
1101,Personne morale,REEL,C,DGE,DGE,Bon,25.130649058243307,0.0,23.876168549818143,0.0,0.0,0.0,23403900882.0,0.28522398118719294,0.23636072493314236,1,0,0,0,1,1,1
1102,Personne morale,REEL,C,DGE,DGE,Bon,25.152038337086694,0.0,18.954664236362238,0.0,0.0,0.0,170571348.0,0.0020347667077467903,-0.002349280491159215,1,0,0,0,2,1,1
1103,Personne morale,REEL,C,DGE,DGE,Bon,25.229743388210863,0.0,24.116780751819242,0.0,0.0,0.0,29770409037.0,0.32858404257047746,0.1025275330620185,1,0,0,0,1,1,1
1104,Personne morale,REEL,C,DGE,DGE,Bon,25.24786833912677,0.0,0.0,21.618503616065183,0.0,0.02653303487029626,0.0,0.0,0.0,0,1,0,0,0,1,0
1105,Personne morale,REEL,C,DGE,DGE,Pas bon,25.2697564052481,0.0,19.505001733416286,0.0,0.0,0.0,295743100.0,0.003136164648338823,0.01706300271911611,1,0,1,1,1,1,1
1106,Personne morale,REEL,C,DGE,DGE,Bon,25.304793571177417,0.0,0.0,24.088178165683733,0.0,0.29623109422587685,0.0,0.0,0.0,0,1,0,0,1,1,1
1107,Personne morale,REEL,C,DGE,DGE,Bon,25.368570797197,0.0,23.461394567926803,0.0,0.0,0.0,15458031878.0,0.14849912257615971,0.1774354317842565,1,0,0,0,1,1,1
1108,Personne morale,REEL,C,DGE,DGE,Bon,25.547807884834217,0.0,18.064130120856905,0.0,0.0,0.0,70008702.0,0.0005621860133298255,0.3953180464846885,1,0,0,0,1,1,1
1109,Personne morale,REEL,C,DGE,DGE,Bon,25.56135432362895,0.0,22.425248791713486,0.0,0.0,0.0,5484812750.0,0.04345169002813138,0.043143380383596226,1,0,0,0,1,1,1
1110,Personne morale,REEL,C,DGE,DGE,Bon,25.67280178908237,0.0,18.81596083373708,0.0,0.0,0.0,148480000.0,0.0010522327308602926,-0.10732387834152941,1,0,0,0,2,1,1
1111,Personne morale,REEL,C,DGE,DGE,Bon,25.75840847613061,0.0,0.0,20.12884065114349,0.0,0.003590126548591788,0.0,0.0,0.0,0,1,0,0,0,1,0
1112,Personne morale,REEL,C,DGE,DGE,Bon,26.25573756897631,0.0,0.0,23.576294770094847,0.0,0.06860136826199113,0.0,0.0,0.0,0,1,0,0,1,1,1
1113,Personne morale,REEL,C,DGE,DGE,Bon,26.345507515783506,0.0,18.131191653159245,0.0,0.0,0.0,74864595.0,0.0002707496740446678,0.09731472104111823,1,0,0,0,2,1,1
1114,Personne morale,REEL,C,DGE,DGE,Bon,26.59077217120163,0.0,0.0,25.56283499891021,0.0,0.35774416451768876,0.0,0.0,0.0,0,1,0,0,0,1,0
1115,Personne morale,REEL,C,DGE,DGE,Bon,26.6966733138812,0.0,19.23600355192957,0.0,0.0,0.0,225990506.0,0.0005752707454262523,0.05070510261912033,1,0,0,0,2,1,1
1116,Personne morale,REEL,C,DGE,DGE,Bon,23.00908766727257,12.852233034865781,0.0,21.703184034948524,3.880904372960997e-05,0.2709276053556617,-381639.0,-3.880904372960997e-05,0.0,0,1,0,0,1,1,1
1117,Personne morale,REEL,C,CIME,CRIL1,Bon,21.111603867081985,14.452590435089109,0.0,20.31689621639017,0.0012824102539081086,0.45171327300580805,-1890950.0,-0.0012824102539081086,0.0,0,1,0,0,0,1,0
1118,Personne morale,REEL,C,CIME,CRIL2,Bon,19.529820787491378,15.089133297863269,0.0,18.576227072266178,0.011787828422929712,0.38535367740236903,-3573775.0,-0.011787828422929712,0.0,0,1,0,0,0,1,0
1119,Personne morale,REEL,C,CIME,CRIL1,Bon,21.108224708003096,15.416137164609797,0.0,19.392901133054174,0.0033725446006597215,0.17990549770104755,-4956136.0,-0.0033725446006597215,0.0,0,1,0,0,1,1,1
1120,Personne morale,REEL,C,CIME,CRIL1,Bon,20.69730464665149,15.671808704579888,0.0,20.031330569722744,0.006568327150443831,0.5137728286007428,-6400000.0,-0.006568327150443831,0.0,0,1,0,0,1,1,1
1121,Personne morale,REEL,C,DGE,DGE,Bon,22.247299201549186,15.68532876810469,21.500816555078423,0.0,0.0014130983308181296,0.0,2169648646.0,0.4726178597892215,-0.2511799929021769,1,0,0,0,1,1,1
1122,Personne morale,REEL,C,CIME,CRIL1,Bon,21.118391931173946,15.757383855602336,0.0,19.22299485009145,0.004696168953143125,0.15025865765463786,-6971798.0,-0.004696168953143125,0.0,0,1,0,0,0,1,0
1123,Personne morale,REEL,C,DGE,DGE,Bon,22.26218914199772,15.98897986659938,18.214799353032184,0.0,0.0018861654199974008,0.0,72604239.0,0.01558174448216375,-0.12967309714249523,1,0,0,0,2,1,1
1124,Personne morale,REEL,C,CIME,CRIC2,Bon,21.321532639523994,16.012735246411598,0.0,19.20674158040037,0.004947872938121565,0.1206584968620183,-9000000.0,-0.004947872938121565,0.0,0,1,0,0,0,1,0
1125,Personne morale,REEL,C,CIME,CRIL2,Bon,19.612902958721413,16.100440817500765,0.0,18.54879471129156,0.02982339152136551,0.3450354007907002,-9825000.0,-0.02982339152136551,0.0,0,1,0,0,0,1,0
1126,Personne morale,REEL,C,CIME,CRIC1,Bon,20.2922490088833,16.118095750958314,0.0,18.75791304879139,0.015388214451233768,0.21559880832128467,-10000000.0,-0.015388214451233768,0.0,0,1,0,0,0,1,0
1127,Personne morale,REEL,C,DGE,DGE,Bon,23.322886729124434,16.673536048355945,23.21959534880522,0.0,0.001294862537452103,0.0,12120433142.0,0.900569287116953,0.017894478312875998,1,0,0,0,1,1,1
1128,Personne morale,REEL,C,DGE,DGE,Bon,22.64624569164452,16.806680992133217,22.33012683819503,0.0,0.002910108975891616,0.0,4967223060.0,0.7260626949642206,-0.09662381693668737,1,0,0,0,1,1,1
1129,Personne physique,RSI,C,CDI,CRIL1,Bon,16.845644306544774,16.845644306544774,0.0,18.538417680768436,0.9999999516908236,5.434531766447741,-20700000.0,-0.9999999516908236,0.0,0,1,0,1,1,1,1
1130,Personne morale,REEL,C,CIME,CRIL1,Bon,21.008768093825555,17.118219166776775,0.0,19.386390310912404,0.020434125362580685,0.19742869718854927,-27186175.0,-0.020434125362580685,0.0,0,1,0,0,0,1,0
1131,Personne morale,REEL,C,CIME,CRIL1,Bon,17.194757481391882,17.194757481391882,18.71793580627118,0.0,0.9999999659268952,0.0,105267200.0,3.5867803304552806,-0.8048602662288847,1,0,0,0,2,1,1
1132,Personne morale,REEL,C,CIME,CRIC1,Bon,21.220525892450517,17.353857952141563,21.036212384785323,0.0,0.020927986069011063,0.0,1333038430.0,0.8107470397780059,0.13685369033693365,1,0,0,0,1,1,1
1133,Personne morale,REEL,C,DGE,DGE,Bon,23.783704668456497,17.36075336145707,0.0,21.305266673958357,0.001623856609374429,0.08387413513858295,-34648096.0,-0.001623856609374429,0.0,0,1,0,0,1,1,1
1134,Personne morale,REEL,C,DGE,DGE,Bon,23.513589151286595,17.489606243713123,0.0,22.83587899049401,0.0024200116302278483,0.5077783929593557,-39412998.0,-0.0024200116302278483,0.0,0,1,0,0,1,1,1
1135,Personne morale,REEL,C,CIME,CRIL1,Bon,17.947461277440336,17.644293531387405,17.92744074927348,0.0,0.7384751936268724,0.0,15057957.0,0.2417033421529569,0.24523966562938224,1,0,0,0,1,1,1
1136,Personne morale,REEL,C,CIME,CRIL1,Bon,19.876570663906698,17.66960417242597,0.0,19.343969627541338,0.11003392928841715,0.587075973761441,-47185828.0,-0.11003392928841715,0.0,0,1,0,0,1,1,1
1137,Personne morale,REEL,C,CIME,CRIL1,Bon,19.74508012935413,17.71869463490278,0.0,19.421710078353165,0.13181109041971914,0.723705994022367,-49560000.0,-0.13181109041971914,0.0,0,1,0,0,0,1,0
1138,Personne morale,REEL,C,CIME,CRIC2,Bon,17.77424033976826,17.77424033976826,19.80843962463976,0.0,0.999999980912656,0.0,348195501.0,6.646127303880594,0.2171708778661805,1,0,0,0,2,1,1
1139,Personne morale,REEL,C,CIME,CRIL2,Bon,19.2106589835569,17.796760588796538,0.0,19.79028758977264,0.2431933644922114,1.785375225801776,-53583973.0,-0.2431933644922114,0.0,0,1,0,0,0,1,0
1140,Personne morale,REEL,C,CIME,CRIL1,Bon,18.98780569031174,18.010935212890896,0.0,18.511822785488555,0.37648747753851597,0.6212740972757855,-66381914.0,-0.37648747753851597,0.0,0,1,0,0,0,1,0
1141,Personne morale,REEL,C,CIME,CRIL1,Bon,18.09306526817732,18.09306526817732,18.09750535709079,0.0,0.9999999861234472,0.0,320682.0,0.004449960713397466,72064006.0,1,0,0,0,1,1,1
1142,Personne physique,REEL,C,CIME,CRIC1,Bon,18.143540655675242,18.143540655675242,18.144518608161636,0.0,0.9999999868064882,0.0,74160.0,0.0009784308378496154,0.014424249615814148,1,0,0,0,1,1,1
1143,Personne morale,REEL,C,CIME,CRIL2,Bon,18.18004892289928,18.18004892289928,0.0,19.120995083954323,0.9999999872794739,2.5624047065641133,-78613100.0,-0.9999999872794739,0.0,0,1,0,0,0,1,0
1144,Personne morale,RSI,C,CDI,CRINO,Bon,18.258118060556225,18.258118060556225,18.234848042297276,0.0,0.9999999882347793,0.0,-1955030.0,-0.023001359318297703,84996280.0,1,0,0,0,0,1,1
1145,Personne morale,REEL,C,CIME,CRICEXT,Bon,19.643329273211396,18.380838155074454,18.38142004039948,0.0,0.2829482872664448,0.0,55932.0,0.0001646913689134983,-0.7323325769778395,1,0,0,0,2,1,1
1146,Personne morale,REEL,C,CIME,CRIC2,Bon,0.0,18.42607511811866,18.895085418126772,0.0,100540894.0,0.0,60164824.0,60164824.0,0.0,1,0,0,0,2,0,1
1147,Personne morale,REEL,C,DGE,DGE,Bon,21.581704560381837,18.475388346450597,17.94674361262081,0.0,0.04476555829005153,0.0,-43368534.0,-0.018380593954620883,0.02400038154426872,1,0,0,0,1,1,1
1148,Personne morale,REEL,C,DGE,DGE,Bon,24.51708467282124,18.54083752005637,0.0,24.225478364738432,0.00253833439859702,0.7470625905671374,-112767362.0,-0.00253833439859702,0.0,0,1,0,0,0,1,0
1149,Personne morale,REEL,C,DGE,DGE,Bon,22.90701053850542,18.608654828401903,0.0,22.450425100467776,0.013590887896716815,0.6334428868516601,-120680223.0,-0.013590887896716815,0.0,0,1,0,0,1,1,1
1150,Personne physique,REEL,C,CIME,CRIS,Bon,18.65006410708612,18.65006410708612,20.342718558504373,0.0,0.9999999920497631,0.0,557704834.0,4.433885563415204,125782414.0,1,0,0,0,2,1,1
1151,Personne morale,REEL,C,CIME,CRICEXT,Bon,18.725466739294692,18.72325643627452,18.322229813149132,0.0,0.997792130528017,0.0,-44709995.0,-0.3296383604309588,2.3667517066410313,1,0,0,0,0,1,1
1152,Personne morale,REEL,C,CIME,CRIC1,Bon,19.377087684058218,18.750086133411227,0.0,19.654668606613377,0.5341911432862343,1.3199329233245047,-139014128.0,-0.5341911432862343,0.0,0,1,0,0,0,1,0
1153,Personne morale,REEL,C,DGE,DGE,Bon,23.058872898105957,18.880393970652108,20.402124002112238,0.0,0.015321795316592718,0.0,566958390.0,0.05485420534125403,-0.0032654571902583874,1,0,0,0,2,1,1
1154,Personne morale,REEL,C,DGE,DGE,Bon,22.115884962260605,18.892142834126723,0.0,22.13056747080924,0.03980582047177557,1.014790825803811,-160233523.0,-0.03980582047177557,0.0,0,1,0,0,1,1,1
1155,Personne morale,REEL,C,CIME,CRIL1,Bon,19.818689861084717,18.978302562394123,0.0,19.29406397899061,0.4315433524119264,0.59177671475352,-174651402.0,-0.4315433524119264,0.0,0,1,0,0,0,1,0
1156,Personne morale,REEL,C,DGE,DGE,Bon,23.805824371057042,18.99027625410535,23.65822555496419,0.0,0.008102779543821615,0.0,18643989788.0,0.8546743982495105,0.1303252990346939,1,0,0,0,1,1,1
1157,Personne morale,REEL,C,DGE,DGE,Bon,23.468048864618,19.02547209506045,23.443584377141338,0.0,0.011765582167584679,0.0,15002071542.0,0.9640667603400754,0.15904069851007605,1,0,0,0,2,1,1
1158,Personne morale,REEL,C,CIME,CRIL1,Bon,19.04842327372606,19.04842327372606,20.79624991655516,0.0,0.9999999946620453,0.0,888375740.0,4.742109450052894,123.06460061946979,1,0,0,0,1,1,1
1159,Personne morale,REEL,C,CIME,CRIL2,Bon,19.064990858493005,19.053851020693777,0.0,18.463657116931913,0.9889219751823275,0.5480801458699014,-188357256.0,-0.9889219751823275,0.0,0,1,0,0,0,1,0
1160,Personne morale,REEL,C,CIME,CRIC1,Bon,19.07712026698789,19.07712026698789,19.07712026698789,0.0,0.9999999948130515,0.0,0.0,0.0,192791579.0,1,0,0,0,0,1,1
1161,Personne morale,REEL,C,DGE,DGE,Bon,21.799722346306563,19.152391662289137,21.13641263650348,0.0,0.0708400550596482,0.0,1303703513.0,0.44430347888325283,-0.27300460036572083,1,0,0,0,1,1,1
1162,Personne morale,REEL,C,DGE,DGE,Bon,22.37684339281245,19.201069756195217,19.80090918200428,0.0,0.04176178294819673,0.0,179348870.0,0.0343209291559795,0.14913769393416423,1,0,0,0,2,1,1
1163,Personne morale,REEL,C,CIME,CRIL2,Bon,19.32021757778883,19.32021757778883,19.249996117097318,0.0,0.9999999959324198,0.0,-16671496.0,-0.06781264581130747,-0.16120005651447938,1,0,0,0,1,1,1
1164,Personne morale,REEL,C,DGE,DGE,Bon,22.495592862841747,19.363072497119177,0.0,21.682151389419616,0.043607750981615755,0.4433297302134974,-256611158.0,-0.043607750981615755,0.0,0,1,0,0,0,1,0
1165,Personne morale,REEL,C,DGE,DGE,Bon,22.05931824188165,19.428218411825043,0.0,20.574696439909722,0.07199923149469964,0.226588019352967,-273884874.0,-0.07199923149469964,0.0,0,1,0,0,0,1,0
1166,Personne morale,REEL,C,DGE,DGE,Bon,23.652093660385493,19.53597389029965,19.890418263117123,0.0,0.016307669287894504,0.0,129763142.0,0.006937094178496734,1.6750362150802556,1,0,0,0,1,1,1
1167,Personne morale,REEL,C,DGE,DGE,Bon,25.667453079688173,19.54423592283188,24.119749454324122,0.0,0.0021913945431698114,0.0,29551342872.0,0.2105445401961839,0.3648549392647886,1,0,0,0,1,1,1
1168,Personne morale,REEL,C,CIME,CRIO,Bon,20.137349413851283,19.60116652799439,19.613215889931755,0.0,0.5849769180063029,0.0,3946950.0,0.007091235265730681,556595550.0,1,0,0,0,1,1,1
1169,Personne morale,REEL,C,CIME,CRIC2,Bon,19.688495633210465,19.688495633210465,19.68738091964886,0.0,0.9999999971855406,0.0,-395846.0,-0.0011140924992348892,-0.6018853807696509,1,0,0,0,1,1,1
1170,Personne morale,REEL,C,CIME,CRIS,Bon,0.0,19.701454998902765,21.654719708751365,0.0,359942551.0,0.0,2178254157.0,2178254157.0,0.0,1,0,0,0,2,0,1
1171,Personne morale,REEL,C,CIME,CRIL1,Bon,19.702553051698693,19.702553051698693,0.0,19.064684895593434,0.9999999972248278,0.5284177254630691,-360338004.0,-0.9999999972248278,0.0,0,1,0,0,0,1,0
1172,Personne morale,REEL,C,CIME,CRIL1,Bon,19.77368603131092,19.77368603131092,19.63922472123089,0.0,0.9999999974153766,0.0,-48677614.0,-0.1258132995642294,115.02885790149544,1,0,0,0,0,1,1
1173,Personne morale,REEL,C,CIME,CRIL1,Bon,19.824557055253884,19.822624516754846,20.400410193110314,0.0,0.9980693251947311,0.0,317769370.0,0.7805779835122453,-0.7556720297434947,1,0,0,0,2,1,1
1174,Personne morale,REEL,C,CIME,CRIO,Bon,19.86389221313364,19.86389221313364,19.713042788078837,0.0,0.999999997638319,0.0,-59289474.0,-0.1400228200726177,6.964828645114757,1,0,0,0,0,1,1
1175,Personne morale,REEL,C,DGE,DGE,Bon,25.0683144767233,19.881165647566952,0.0,23.97008303287462,0.005587916214769894,0.33346030577036984,-430804800.0,-0.005587916214769894,0.0,0,1,0,0,0,1,0
1176,Personne morale,REEL,C,CIME,CRIL2,Bon,19.948083751104406,19.948083751104406,19.946982565131567,0.0,0.9999999978290126,0.0,-506949.0,-0.0011005798900555971,-0.23499487134054053,1,0,0,0,0,1,1
